id_student,code_module,code_presentation,id_site,date,sum_click,activity_type
145,BBB,2024J,200,111,16,forumng
145,BBB,2024J,387,134,14,quiz
145,BBB,2024J,276,159,1,page
145,BBB,2024J,159,19,11,page
145,BBB,2024J,64,182,1,page
145,BBB,2024J,235,-4,17,homepage
145,BBB,2024J,181,74,11,homepage
145,BBB,2024J,219,14,10,page
145,BBB,2024J,69,4,7,resource
145,BBB,2024J,454,36,14,url
145,BBB,2024J,79,172,2,oucontent
145,BBB,2024J,469,-27,15,quiz
145,BBB,2024J,250,61,19,quiz
145,BBB,2024J,388,71,15,forumng
145,BBB,2024J,42,103,7,url
145,BBB,2024J,393,28,10,url
145,BBB,2024J,481,88,15,quiz
145,BBB,2024J,87,161,8,quiz
145,BBB,2024J,358,150,19,quiz
145,BBB,2024J,345,74,8,page
145,BBB,2024J,462,110,14,resource
145,BBB,2024J,494,16,1,url
145,BBB,2024J,319,60,16,page
145,BBB,2024J,210,168,16,url
145,BBB,2024J,130,-16,20,forumng
145,BBB,2024J,16,176,13,oucontent
145,BBB,2024J,425,59,3,resource
145,BBB,2024J,178,-8,12,quiz
145,BBB,2024J,497,57,6,oucontent
145,BBB,2024J,343,86,18,resource
145,BBB,2024J,98,131,13,oucontent
145,BBB,2024J,349,36,18,homepage
145,BBB,2024J,363,167,9,quiz
145,BBB,2024J,241,93,20,subpage
145,BBB,2024J,102,200,18,subpage
146,BBB,2024J,214,193,18,forumng
146,BBB,2024J,347,14,8,page
146,BBB,2024J,329,166,10,page
146,BBB,2024J,63,76,4,forumng
146,BBB,2024J,273,57,10,page
146,BBB,2024J,98,166,17,url
146,BBB,2024J,2,-28,17,resource
146,BBB,2024J,425,-11,2,forumng
146,BBB,2024J,73,187,3,oucontent
146,BBB,2024J,11,37,16,quiz
146,BBB,2024J,212,155,16,quiz
146,BBB,2024J,404,149,4,quiz
146,BBB,2024J,196,164,10,forumng
146,BBB,2024J,125,21,17,subpage
146,BBB,2024J,117,86,7,resource
146,BBB,2024J,413,-19,15,url
146,BBB,2024J,205,82,1,subpage
146,BBB,2024J,21,-8,16,page
147,CCC,2024B,478,49,13,page
147,CCC,2024B,368,192,2,homepage
147,CCC,2024B,244,43,12,page
147,CCC,2024B,420,-19,4,oucontent
147,CCC,2024B,381,171,17,homepage
147,CCC,2024B,235,113,2,subpage
147,CCC,2024B,52,40,4,quiz
147,CCC,2024B,276,20,14,resource
147,CCC,2024B,47,-21,1,subpage
147,CCC,2024B,53,-17,12,subpage
147,CCC,2024B,386,57,5,page
147,CCC,2024B,12,112,2,forumng
147,CCC,2024B,458,74,2,quiz
147,CCC,2024B,403,19,18,url
147,CCC,2024B,308,-9,13,oucontent
147,CCC,2024B,279,192,10,resource
147,CCC,2024B,307,177,9,url
147,CCC,2024B,145,82,13,homepage
147,CCC,2024B,185,155,16,oucontent
147,CCC,2024B,87,33,3,subpage
147,CCC,2024B,166,116,16,quiz
147,CCC,2024B,277,150,12,subpage
147,CCC,2024B,311,105,8,subpage
147,CCC,2024B,193,53,5,url
147,CCC,2024B,312,-2,12,resource
147,CCC,2024B,463,89,18,quiz
147,CCC,2024B,51,30,18,oucontent
147,CCC,2024B,266,88,13,forumng
147,CCC,2024B,263,75,16,quiz
147,CCC,2024B,356,196,15,subpage
147,CCC,2024B,353,89,20,forumng
147,CCC,2024B,274,68,17,homepage
147,CCC,2024B,483,157,17,forumng
147,CCC,2024B,353,159,20,quiz
147,CCC,2024B,179,81,5,resource
147,CCC,2024B,438,67,7,url
147,CCC,2024B,244,104,18,quiz
147,CCC,2024B,138,161,17,homepage
147,CCC,2024B,27,1,11,resource
147,CCC,2024B,48,136,17,url
147,CCC,2024B,474,174,5,quiz
147,CCC,2024B,64,47,1,oucontent
147,CCC,2024B,416,7,2,forumng
147,CCC,2024B,123,106,11,forumng
147,CCC,2024B,244,132,18,homepage
147,CCC,2024B,273,148,8,forumng
147,CCC,2024B,193,4,6,page
147,CCC,2024B,489,32,18,oucontent
147,CCC,2024B,203,83,1,quiz
147,CCC,2024B,356,151,15,homepage
147,CCC,2024B,75,71,12,homepage
147,CCC,2024B,42,128,16,oucontent
147,CCC,2024B,207,193,4,resource
147,CCC,2024B,488,128,18,homepage
147,CCC,2024B,408,125,11,quiz
147,CCC,2024B,31,149,13,subpage
147,CCC,2024B,93,155,8,oucontent
147,CCC,2024B,100,158,14,page
147,CCC,2024B,473,147,8,quiz
147,CCC,2024B,175,148,9,homepage
147,CCC,2024B,385,-10,19,page
147,CCC,2024B,62,24,3,resource
147,CCC,2024B,88,167,1,oucontent
147,CCC,2024B,238,193,6,oucontent
147,CCC,2024B,202,-1,8,resource
147,CCC,2024B,152,95,4,subpage
147,CCC,2024B,292,110,5,page
147,CCC,2024B,115,32,9,homepage
147,CCC,2024B,365,125,11,quiz
147,CCC,2024B,164,32,10,quiz
147,CCC,2024B,95,119,8,oucontent
147,CCC,2024B,400,68,14,oucontent
147,CCC,2024B,78,35,19,quiz
147,CCC,2024B,498,198,13,subpage
147,CCC,2024B,9,121,15,url
147,CCC,2024B,339,3,13,quiz
147,CCC,2024B,108,22,17,resource
147,CCC,2024B,76,14,17,homepage
147,CCC,2024B,95,-28,8,page
147,CCC,2024B,324,-16,14,homepage
147,CCC,2024B,413,129,7,resource
147,CCC,2024B,34,43,15,subpage
147,CCC,2024B,443,146,8,quiz
147,CCC,2024B,82,-2,8,subpage
147,CCC,2024B,281,21,3,url
147,CCC,2024B,324,57,9,page
147,CCC,2024B,420,59,3,forumng
147,CCC,2024B,124,10,17,forumng
147,CCC,2024B,295,113,15,oucontent
147,CCC,2024B,11,59,13,page
147,CCC,2024B,39,152,8,oucontent
147,CCC,2024B,444,4,8,page
147,CCC,2024B,475,179,1,homepage
147,CCC,2024B,122,196,4,subpage
147,CCC,2024B,476,49,13,url
147,CCC,2024B,469,44,8,homepage
147,CCC,2024B,43,149,11,subpage
147,CCC,2024B,296,26,11,subpage
147,CCC,2024B,499,184,7,oucontent
147,CCC,2024B,341,178,14,forumng
147,CCC,2024B,422,-20,20,homepage
147,CCC,2024B,90,0,17,resource
147,CCC,2024B,158,99,18,subpage
147,CCC,2024B,199,132,10,forumng
147,CCC,2024B,445,123,2,subpage
147,CCC,2024B,437,193,2,homepage
147,CCC,2024B,239,69,19,resource
147,CCC,2024B,450,137,7,url
147,CCC,2024B,287,74,2,quiz
147,CCC,2024B,410,130,1,quiz
147,CCC,2024B,203,58,3,oucontent
147,CCC,2024B,345,-2,16,url
147,CCC,2024B,72,90,14,page
147,CCC,2024B,109,16,10,homepage
147,CCC,2024B,277,81,18,page
147,CCC,2024B,77,97,16,forumng
147,CCC,2024B,102,133,18,quiz
147,CCC,2024B,282,69,20,page
147,CCC,2024B,29,151,15,subpage
147,CCC,2024B,374,181,10,oucontent
147,CCC,2024B,276,-4,1,subpage
147,CCC,2024B,204,-3,20,oucontent
147,CCC,2024B,450,196,7,page
147,CCC,2024B,485,117,19,forumng
147,CCC,2024B,497,32,10,oucontent
147,CCC,2024B,326,144,1,forumng
147,CCC,2024B,208,75,17,homepage
147,CCC,2024B,115,86,12,oucontent
147,CCC,2024B,231,71,11,quiz
147,CCC,2024B,452,60,6,homepage
147,CCC,2024B,125,65,2,subpage
147,CCC,2024B,61,71,1,homepage
147,CCC,2024B,138,198,14,homepage
147,CCC,2024B,376,181,11,resource
147,CCC,2024B,482,-30,1,resource
147,CCC,2024B,289,200,20,forumng
147,CCC,2024B,24,-30,20,page
147,CCC,2024B,203,13,9,quiz
147,CCC,2024B,231,6,4,quiz
147,CCC,2024B,180,86,5,homepage
147,CCC,2024B,294,62,8,forumng
147,CCC,2024B,135,184,3,forumng
147,CCC,2024B,255,185,6,subpage
147,CCC,2024B,254,118,9,oucontent
148,DDD,2024B,339,113,18,url
148,DDD,2024B,274,141,19,page
148,DDD,2024B,425,112,20,url
148,DDD,2024B,356,-4,16,oucontent
148,DDD,2024B,392,80,8,forumng
148,DDD,2024B,266,4,18,oucontent
148,DDD,2024B,466,194,17,homepage
148,DDD,2024B,351,143,17,oucontent
148,DDD,2024B,110,190,4,url
148,DDD,2024B,340,19,2,oucontent
148,DDD,2024B,77,59,2,homepage
148,DDD,2024B,65,137,19,homepage
148,DDD,2024B,83,44,14,homepage
148,DDD,2024B,245,108,18,oucontent
148,DDD,2024B,162,196,8,url
148,DDD,2024B,254,66,1,page
148,DDD,2024B,339,195,17,forumng
148,DDD,2024B,19,136,14,resource
148,DDD,2024B,35,68,8,resource
148,DDD,2024B,78,136,4,page
148,DDD,2024B,274,105,18,resource
148,DDD,2024B,331,81,6,quiz
148,DDD,2024B,480,78,13,page
148,DDD,2024B,388,38,5,oucontent
148,DDD,2024B,122,195,8,url
148,DDD,2024B,499,47,10,quiz
148,DDD,2024B,47,-13,15,forumng
148,DDD,2024B,305,47,12,page
148,DDD,2024B,35,179,3,page
148,DDD,2024B,6,169,10,url
148,DDD,2024B,359,134,10,resource
148,DDD,2024B,478,63,7,quiz
148,DDD,2024B,132,1,11,resource
148,DDD,2024B,341,145,18,subpage
148,DDD,2024B,469,-12,8,oucontent
148,DDD,2024B,430,-6,17,resource
148,DDD,2024B,194,149,16,homepage
148,DDD,2024B,423,47,19,resource
148,DDD,2024B,202,62,4,homepage
148,DDD,2024B,474,-16,16,oucontent
148,DDD,2024B,32,80,15,quiz
148,DDD,2024B,350,101,12,resource
148,DDD,2024B,450,77,10,homepage
148,DDD,2024B,430,134,14,url
148,DDD,2024B,450,-22,2,forumng
148,DDD,2024B,392,111,10,url
148,DDD,2024B,53,58,5,oucontent
148,DDD,2024B,401,93,5,url
148,DDD,2024B,82,173,18,resource
148,DDD,2024B,433,-2,14,quiz
148,DDD,2024B,391,176,10,page
148,DDD,2024B,344,11,9,subpage
148,DDD,2024B,80,173,11,forumng
148,DDD,2024B,154,96,18,forumng
148,DDD,2024B,56,129,8,subpage
148,DDD,2024B,181,97,19,subpage
148,DDD,2024B,131,27,12,oucontent
148,DDD,2024B,499,169,7,resource
148,DDD,2024B,251,98,4,quiz
148,DDD,2024B,130,121,13,page
148,DDD,2024B,177,166,14,oucontent
148,DDD,2024B,310,162,6,url
148,DDD,2024B,409,135,15,quiz
148,DDD,2024B,17,102,16,oucontent
148,DDD,2024B,241,54,19,page
148,DDD,2024B,432,61,3,subpage
148,DDD,2024B,166,-7,9,quiz
148,DDD,2024B,217,18,16,quiz
148,DDD,2024B,54,8,7,quiz
148,DDD,2024B,7,179,14,oucontent
148,DDD,2024B,146,127,19,url
148,DDD,2024B,239,38,6,page
148,DDD,2024B,160,4,12,forumng
148,DDD,2024B,250,140,13,page
148,DDD,2024B,35,50,4,url
148,DDD,2024B,304,105,8,subpage
148,DDD,2024B,114,153,13,subpage
148,DDD,2024B,290,127,14,homepage
148,DDD,2024B,160,-13,9,page
148,DDD,2024B,187,-1,19,page
148,DDD,2024B,338,96,3,url
148,DDD,2024B,140,131,11,forumng
148,DDD,2024B,316,148,13,resource
148,DDD,2024B,20,37,20,page
148,DDD,2024B,419,86,10,resource
148,DDD,2024B,145,100,4,oucontent
148,DDD,2024B,130,67,1,forumng
148,DDD,2024B,458,187,8,forumng
148,DDD,2024B,307,4,8,oucontent
148,DDD,2024B,237,4,13,page
148,DDD,2024B,357,18,2,forumng
148,DDD,2024B,233,171,6,resource
148,DDD,2024B,221,100,9,forumng
148,DDD,2024B,488,178,8,oucontent
148,DDD,2024B,223,138,3,quiz
148,DDD,2024B,40,128,15,url
148,DDD,2024B,290,116,8,url
148,DDD,2024B,330,58,6,oucontent
148,DDD,2024B,364,84,19,resource
148,DDD,2024B,411,102,1,forumng
148,DDD,2024B,403,50,9,page
148,DDD,2024B,29,-17,14,page
148,DDD,2024B,411,30,1,oucontent
148,DDD,2024B,289,177,14,oucontent
148,DDD,2024B,418,-24,12,quiz
148,DDD,2024B,127,135,8,quiz
148,DDD,2024B,133,189,2,page
148,DDD,2024B,76,74,18,oucontent
148,DDD,2024B,44,83,6,oucontent
148,DDD,2024B,424,163,14,subpage
148,DDD,2024B,11,1,19,quiz
148,DDD,2024B,280,162,15,oucontent
148,DDD,2024B,490,65,10,homepage
148,DDD,2024B,253,82,9,resource
148,DDD,2024B,457,195,14,oucontent
148,DDD,2024B,143,-28,7,oucontent
148,DDD,2024B,266,184,3,oucontent
148,DDD,2024B,249,88,7,resource
148,DDD,2024B,234,163,15,url
148,DDD,2024B,449,143,6,page
149,AAA,2024J,19,39,16,subpage
149,AAA,2024J,276,16,10,forumng
149,AAA,2024J,423,66,18,subpage
149,AAA,2024J,71,6,17,resource
149,AAA,2024J,466,133,16,resource
149,AAA,2024J,488,184,2,oucontent
149,AAA,2024J,480,6,18,resource
149,AAA,2024J,138,114,2,subpage
149,AAA,2024J,132,21,19,page
149,AAA,2024J,184,87,20,subpage
149,AAA,2024J,197,24,15,subpage
149,AAA,2024J,264,61,18,url
149,AAA,2024J,141,57,19,homepage
149,AAA,2024J,279,142,14,page
149,AAA,2024J,443,132,17,resource
149,AAA,2024J,258,23,5,subpage
149,AAA,2024J,354,146,4,resource
149,AAA,2024J,209,126,16,quiz
149,AAA,2024J,144,141,15,forumng
149,AAA,2024J,267,140,8,subpage
149,AAA,2024J,194,61,13,subpage
149,AAA,2024J,265,102,6,oucontent
149,AAA,2024J,229,16,1,quiz
149,AAA,2024J,453,143,19,page
149,AAA,2024J,234,97,16,subpage
149,AAA,2024J,273,-22,10,oucontent
149,AAA,2024J,403,118,17,forumng
149,AAA,2024J,231,-15,15,homepage
149,AAA,2024J,72,132,7,quiz
149,AAA,2024J,46,108,2,url
149,AAA,2024J,217,192,8,quiz
149,AAA,2024J,126,140,5,homepage
149,AAA,2024J,454,-8,12,url
149,AAA,2024J,37,66,5,resource
149,AAA,2024J,375,35,19,resource
149,AAA,2024J,90,157,6,quiz
149,AAA,2024J,229,143,7,resource
149,AAA,2024J,303,139,9,resource
149,AAA,2024J,328,184,19,url
149,AAA,2024J,294,178,5,quiz
149,AAA,2024J,345,157,11,resource
149,AAA,2024J,273,0,11,homepage
149,AAA,2024J,91,185,1,oucontent
149,AAA,2024J,109,136,3,forumng
149,AAA,2024J,400,131,6,resource
149,AAA,2024J,360,140,18,homepage
149,AAA,2024J,480,115,14,resource
149,AAA,2024J,159,9,20,oucontent
149,AAA,2024J,488,-15,4,url
149,AAA,2024J,119,160,11,page
149,AAA,2024J,115,170,1,homepage
149,AAA,2024J,164,74,16,oucontent
149,AAA,2024J,452,93,7,homepage
149,AAA,2024J,214,-4,11,url
149,AAA,2024J,186,187,14,subpage
149,AAA,2024J,350,16,9,forumng
149,AAA,2024J,381,43,1,forumng
149,AAA,2024J,222,27,1,quiz
149,AAA,2024J,217,53,17,resource
149,AAA,2024J,165,162,9,homepage
149,AAA,2024J,308,182,17,forumng
149,AAA,2024J,81,145,4,page
149,AAA,2024J,242,150,6,quiz
149,AAA,2024J,476,3,5,oucontent
149,AAA,2024J,370,28,10,quiz
149,AAA,2024J,55,93,18,url
149,AAA,2024J,214,39,3,page
149,AAA,2024J,72,18,15,url
149,AAA,2024J,13,32,15,quiz
149,AAA,2024J,344,155,13,page
149,AAA,2024J,335,187,9,homepage
149,AAA,2024J,51,-27,17,url
149,AAA,2024J,410,88,14,quiz
149,AAA,2024J,307,119,12,subpage
149,AAA,2024J,293,58,13,homepage
149,AAA,2024J,492,83,3,oucontent
149,AAA,2024J,463,40,2,url
149,AAA,2024J,244,141,13,forumng
149,AAA,2024J,80,149,1,forumng
149,AAA,2024J,90,67,6,url
149,AAA,2024J,233,164,4,homepage
149,AAA,2024J,498,18,17,resource
149,AAA,2024J,322,176,10,subpage
149,AAA,2024J,53,86,2,url
149,AAA,2024J,454,153,11,oucontent
149,AAA,2024J,31,67,19,quiz
149,AAA,2024J,19,160,1,page
149,AAA,2024J,29,50,15,page
149,AAA,2024J,399,56,5,oucontent
149,AAA,2024J,38,178,15,homepage
149,AAA,2024J,210,75,16,page
149,AAA,2024J,156,181,17,resource
149,AAA,2024J,297,100,7,homepage
149,AAA,2024J,321,150,3,quiz
149,AAA,2024J,354,21,14,url
149,AAA,2024J,446,2,14,subpage
149,AAA,2024J,224,24,3,resource
149,AAA,2024J,163,30,11,quiz
149,AAA,2024J,235,63,6,page
149,AAA,2024J,282,7,16,resource
149,AAA,2024J,372,138,17,url
149,AAA,2024J,59,142,10,page
149,AAA,2024J,95,67,8,homepage
149,AAA,2024J,202,10,16,homepage
149,AAA,2024J,436,170,20,url
149,AAA,2024J,36,74,18,quiz
149,AAA,2024J,348,88,16,resource
149,AAA,2024J,381,194,14,url
149,AAA,2024J,266,-12,4,url
149,AAA,2024J,27,77,9,resource
149,AAA,2024J,301,8,8,quiz
149,AAA,2024J,103,199,5,oucontent
149,AAA,2024J,16,102,6,page
149,AAA,2024J,413,123,17,homepage
149,AAA,2024J,483,170,3,subpage
149,AAA,2024J,153,165,16,oucontent
149,AAA,2024J,424,161,2,quiz
149,AAA,2024J,466,95,8,quiz
149,AAA,2024J,248,69,12,resource
149,AAA,2024J,221,129,12,subpage
149,AAA,2024J,419,83,13,page
149,AAA,2024J,125,-24,20,oucontent
149,AAA,2024J,155,93,20,resource
149,AAA,2024J,119,46,18,subpage
149,AAA,2024J,489,127,15,forumng
149,AAA,2024J,1,179,11,subpage
149,AAA,2024J,282,-27,7,subpage
149,AAA,2024J,193,181,2,resource
149,AAA,2024J,220,45,16,resource
149,AAA,2024J,39,59,3,oucontent
149,AAA,2024J,250,194,2,subpage
149,AAA,2024J,380,10,6,url
149,AAA,2024J,259,154,20,resource
149,AAA,2024J,193,30,2,url
149,AAA,2024J,100,197,15,url
149,AAA,2024J,190,58,15,quiz
149,AAA,2024J,398,81,8,url
149,AAA,2024J,275,-26,3,oucontent
149,AAA,2024J,170,97,17,url
149,AAA,2024J,267,151,6,page
149,AAA,2024J,189,82,19,url
149,AAA,2024J,232,182,20,oucontent
149,AAA,2024J,88,187,15,homepage
149,AAA,2024J,494,-9,19,oucontent
149,AAA,2024J,335,35,13,page
149,AAA,2024J,314,60,11,page
149,AAA,2024J,316,183,13,subpage
149,AAA,2024J,243,32,4,resource
149,AAA,2024J,103,123,11,resource
149,AAA,2024J,238,192,1,page
149,AAA,2024J,214,-2,11,homepage
149,AAA,2024J,413,105,4,page
149,AAA,2024J,105,-18,15,quiz
149,AAA,2024J,112,-13,11,oucontent
149,AAA,2024J,79,43,18,resource
149,AAA,2024J,298,79,9,forumng
149,AAA,2024J,412,31,18,url
149,AAA,2024J,176,50,10,oucontent
149,AAA,2024J,325,132,15,oucontent
149,AAA,2024J,140,41,15,forumng
149,AAA,2024J,104,164,20,page
149,AAA,2024J,332,131,19,oucontent
149,AAA,2024J,18,139,3,url
149,AAA,2024J,499,197,17,oucontent
149,AAA,2024J,314,199,6,subpage
149,AAA,2024J,313,93,6,forumng
149,AAA,2024J,294,143,20,quiz
149,AAA,2024J,211,106,11,homepage
149,AAA,2024J,214,67,1,resource
149,AAA,2024J,474,188,3,quiz
149,AAA,2024J,173,58,17,quiz
149,AAA,2024J,49,60,3,forumng
149,AAA,2024J,122,-23,11,forumng
149,AAA,2024J,283,64,4,homepage
149,AAA,2024J,491,142,2,quiz
149,AAA,2024J,336,72,1,forumng
149,AAA,2024J,435,78,16,page
149,AAA,2024J,409,138,6,resource
149,AAA,2024J,494,18,14,homepage
149,AAA,2024J,276,-20,9,subpage
149,AAA,2024J,18,108,1,quiz
149,AAA,2024J,369,32,20,subpage
149,AAA,2024J,272,96,5,subpage
149,AAA,2024J,300,78,4,homepage
149,AAA,2024J,348,124,20,page
149,AAA,2024J,270,139,15,oucontent
149,AAA,2024J,449,182,3,resource
149,AAA,2024J,197,177,7,homepage
149,AAA,2024J,339,146,20,resource
149,AAA,2024J,170,80,3,quiz
149,AAA,2024J,22,109,1,url
149,AAA,2024J,247,181,6,resource
149,AAA,2024J,102,53,11,page
149,AAA,2024J,341,197,2,homepage
149,AAA,2024J,107,126,11,page
149,AAA,2024J,42,194,16,homepage
149,AAA,2024J,96,200,1,homepage
149,AAA,2024J,373,139,12,forumng
149,AAA,2024J,187,139,1,resource
149,AAA,2024J,279,161,15,homepage
149,AAA,2024J,335,-16,11,oucontent
149,AAA,2024J,311,120,9,oucontent
149,AAA,2024J,68,27,12,forumng
149,AAA,2024J,136,139,7,subpage
149,AAA,2024J,312,35,6,subpage
149,AAA,2024J,331,14,3,oucontent
149,AAA,2024J,155,143,7,homepage
149,AAA,2024J,170,6,17,subpage
149,AAA,2024J,355,33,1,subpage
149,AAA,2024J,323,72,3,subpage
149,AAA,2024J,72,4,16,quiz
149,AAA,2024J,297,157,1,url
149,AAA,2024J,333,180,16,url
149,AAA,2024J,255,46,8,homepage
149,AAA,2024J,325,124,17,resource
149,AAA,2024J,430,0,1,page
150,AAA,2024J,12,77,11,homepage
150,AAA,2024J,125,26,12,resource
150,AAA,2024J,483,199,4,quiz
150,AAA,2024J,410,30,16,url
150,AAA,2024J,182,192,15,subpage
150,AAA,2024J,416,75,6,forumng
150,AAA,2024J,433,197,8,homepage
150,AAA,2024J,137,32,5,quiz
150,AAA,2024J,444,170,1,oucontent
150,AAA,2024J,428,82,8,oucontent
150,AAA,2024J,206,2,20,oucontent
150,AAA,2024J,231,194,5,page
150,AAA,2024J,67,-24,6,url
150,AAA,2024J,8,160,1,page
150,AAA,2024J,42,54,3,homepage
150,AAA,2024J,96,169,19,subpage
150,AAA,2024J,323,124,9,homepage
150,AAA,2024J,399,117,19,quiz
150,AAA,2024J,215,60,15,forumng
150,AAA,2024J,195,131,9,forumng
150,AAA,2024J,498,125,17,resource
150,AAA,2024J,426,164,15,resource
150,AAA,2024J,449,23,2,subpage
150,AAA,2024J,458,11,19,oucontent
150,AAA,2024J,288,170,10,url
150,AAA,2024J,369,14,6,resource
150,AAA,2024J,279,24,10,subpage
150,AAA,2024J,66,25,3,subpage
150,AAA,2024J,425,194,8,homepage
150,AAA,2024J,32,196,2,url
150,AAA,2024J,471,157,6,forumng
150,AAA,2024J,1,66,7,homepage
150,AAA,2024J,67,162,20,subpage
150,AAA,2024J,1,144,19,forumng
150,AAA,2024J,258,192,16,oucontent
150,AAA,2024J,87,-24,1,page
150,AAA,2024J,79,61,2,homepage
150,AAA,2024J,356,184,6,forumng
150,AAA,2024J,202,61,20,subpage
150,AAA,2024J,262,-9,14,homepage
150,AAA,2024J,362,81,6,subpage
150,AAA,2024J,327,178,4,url
150,AAA,2024J,270,31,16,url
151,BBB,2024J,282,36,18,resource
151,BBB,2024J,486,29,19,resource
151,BBB,2024J,75,40,1,subpage
151,BBB,2024J,186,97,13,url
151,BBB,2024J,408,-14,10,subpage
151,BBB,2024J,429,-13,10,homepage
151,BBB,2024J,121,-4,19,page
151,BBB,2024J,288,148,10,oucontent
151,BBB,2024J,189,126,8,subpage
151,BBB,2024J,472,154,15,resource
151,BBB,2024J,475,101,19,url
151,BBB,2024J,493,197,6,url
151,BBB,2024J,406,-27,18,forumng
151,BBB,2024J,345,75,8,homepage
151,BBB,2024J,338,16,18,forumng
151,BBB,2024J,36,8,5,homepage
151,BBB,2024J,423,-18,10,resource
151,BBB,2024J,137,73,18,forumng
151,BBB,2024J,48,151,12,forumng
151,BBB,2024J,439,115,13,url
151,BBB,2024J,471,108,16,homepage
151,BBB,2024J,446,18,5,resource
151,BBB,2024J,238,102,1,subpage
151,BBB,2024J,188,127,2,url
151,BBB,2024J,405,12,8,forumng
151,BBB,2024J,136,128,1,oucontent
151,BBB,2024J,410,157,3,quiz
151,BBB,2024J,277,117,2,quiz
151,BBB,2024J,36,111,8,forumng
151,BBB,2024J,200,130,7,quiz
151,BBB,2024J,75,190,5,url
151,BBB,2024J,148,145,14,oucontent
151,BBB,2024J,171,79,12,quiz
151,BBB,2024J,187,1,16,page
151,BBB,2024J,420,2,8,forumng
151,BBB,2024J,177,138,3,page
151,BBB,2024J,237,3,9,url
151,BBB,2024J,476,86,20,oucontent
151,BBB,2024J,22,89,12,url
151,BBB,2024J,471,194,9,quiz
151,BBB,2024J,231,-5,8,forumng
151,BBB,2024J,206,27,2,quiz
151,BBB,2024J,257,150,10,url
151,BBB,2024J,376,97,1,quiz
151,BBB,2024J,357,155,16,url
151,BBB,2024J,312,-29,3,oucontent
151,BBB,2024J,16,68,5,page
151,BBB,2024J,28,133,1,page
151,BBB,2024J,34,163,4,homepage
151,BBB,2024J,483,79,10,homepage
151,BBB,2024J,392,198,5,subpage
151,BBB,2024J,485,7,12,quiz
151,BBB,2024J,319,114,17,homepage
151,BBB,2024J,397,-15,18,resource
151,BBB,2024J,269,42,10,url
151,BBB,2024J,352,69,11,url
151,BBB,2024J,359,-12,3,oucontent
151,BBB,2024J,367,40,6,oucontent
151,BBB,2024J,211,123,2,quiz
151,BBB,2024J,318,166,3,subpage
151,BBB,2024J,285,171,6,resource
151,BBB,2024J,365,91,6,forumng
151,BBB,2024J,74,180,3,quiz
151,BBB,2024J,228,80,17,oucontent
151,BBB,2024J,409,24,19,quiz
151,BBB,2024J,166,93,14,page
151,BBB,2024J,363,75,12,url
151,BBB,2024J,456,145,18,quiz
151,BBB,2024J,231,27,18,page
151,BBB,2024J,329,180,17,forumng
151,BBB,2024J,302,55,15,resource
151,BBB,2024J,417,198,3,page
151,BBB,2024J,68,147,10,resource
151,BBB,2024J,375,105,15,homepage
151,BBB,2024J,102,80,7,page
151,BBB,2024J,276,131,15,url
151,BBB,2024J,79,83,14,page
151,BBB,2024J,109,154,6,quiz
151,BBB,2024J,266,161,4,subpage
151,BBB,2024J,34,76,11,subpage
151,BBB,2024J,158,72,2,page
151,BBB,2024J,201,147,5,homepage
151,BBB,2024J,500,148,6,oucontent
151,BBB,2024J,365,181,1,page
151,BBB,2024J,323,48,19,forumng
151,BBB,2024J,316,151,14,oucontent
151,BBB,2024J,433,159,9,resource
151,BBB,2024J,126,134,5,url
151,BBB,2024J,308,57,4,oucontent
151,BBB,2024J,347,31,3,url
151,BBB,2024J,350,139,3,url
151,BBB,2024J,42,13,12,oucontent
151,BBB,2024J,436,57,9,forumng
151,BBB,2024J,399,158,4,url
151,BBB,2024J,157,26,7,oucontent
151,BBB,2024J,32,58,2,quiz
151,BBB,2024J,310,142,19,oucontent
151,BBB,2024J,179,-21,3,homepage
151,BBB,2024J,129,19,3,forumng
151,BBB,2024J,156,121,20,oucontent
151,BBB,2024J,279,153,7,url
151,BBB,2024J,146,118,5,subpage
151,BBB,2024J,426,60,5,page
151,BBB,2024J,215,-15,1,page
151,BBB,2024J,332,93,3,url
151,BBB,2024J,427,123,16,quiz
151,BBB,2024J,74,44,8,quiz
151,BBB,2024J,55,126,16,homepage
151,BBB,2024J,400,30,5,url
151,BBB,2024J,94,14,8,url
151,BBB,2024J,236,-13,15,oucontent
151,BBB,2024J,354,165,3,resource
151,BBB,2024J,31,87,2,forumng
151,BBB,2024J,148,11,11,quiz
151,BBB,2024J,319,-27,1,resource
151,BBB,2024J,386,10,16,resource
151,BBB,2024J,88,93,2,url
